,lon,lat,Penetratable_Canopy_Cover,height_m,Plant_Area_Index,Height_Diversity,Foliage_Clumping,Gap_probability,canopy_cover_pct,Colour
1851,-10.91837853,7.762657561,0.309287935,0,-9999,-9999,1,-9999,-9999,black
1852,-10.91807633,7.762238169,2.753948927,0,-9999,-9999,1,-9999,-9999,black
1853,-10.91777425,7.761819034,-16.66688156,0,-9999,-9999,1,-9999,-9999,black
1854,-10.91747213,7.761399864,3.328971386,0,-9999,-9999,1,-9999,-9999,black
1855,-10.91716998,7.760980683,-0.139987126,0,-9999,-9999,1,-9999,-9999,black
1856,-10.91686789,7.760561664,-4.717978001,0,-9999,-9999,1,-9999,-9999,black
1857,-10.91656555,7.760142271,1.599220872,0,-9999,-9999,1,-9999,-9999,black
1858,-10.91626333,7.759723139,2.041465521,0,-9999,-9999,1,-9999,-9999,black
1859,-10.91596121,7.759304268,2.634512424,0,-9999,-9999,1,-9999,-9999,black
1860,-10.91565883,7.758885014,-0.144246891,0,-9999,-9999,1,-9999,-9999,black
1861,-10.91535657,7.758466071,-23.30089188,0,-9999,-9999,1,-9999,-9999,black
1862,-10.91505416,7.758046944,4.984891415,0,-9999,-9999,1,-9999,-9999,black
1863,-10.91475178,7.757627946,-0.880303741,0,-9999,-9999,1,-9999,-9999,black
1864,-10.91444943,7.757209106,-0.286889285,0,-9999,-9999,1,-9999,-9999,black
1865,-10.91414697,7.756790148,5.824650764,0,-9999,-9999,1,-9999,-9999,black
1866,-10.9138445,7.756371241,-0.750467181,0,-9999,-9999,1,-9999,-9999,black
1867,-10.91354207,7.75595246,-1.065907955,0,-9999,-9999,1,-9999,-9999,black
1868,-10.91323946,7.755533438,1.844498992,0,-9999,-9999,1,-9999,-9999,black
1869,-10.9129371,7.755114896,-10.40298367,0,-9999,-9999,1,-9999,-9999,black
1870,-10.91263447,7.754695919,-1.011161089,0,-9999,-9999,1,-9999,-9999,black
1871,-10.91233201,7.754277295,-1.71930933,0,-9999,-9999,1,-9999,-9999,black
1872,-10.91202944,7.75385849,-5.012088776,0,-9999,-9999,1,-9999,-9999,black
1873,-10.91172685,7.753439687,1.904415131,0,-9999,-9999,1,-9999,-9999,black
1874,-10.91142436,7.753021081,-9.823378563,0,-9999,-9999,1,-9999,-9999,black
1875,-10.9111217,7.752602183,0.058561265,0,-9999,-9999,1,-9999,-9999,black
1876,-10.91081929,7.752183735,1.763454914,0,-9999,-9999,1,-9999,-9999,black
1877,-10.91051664,7.751764853,2.459558249,0,-9999,-9999,1,-9999,-9999,black
1878,-10.91021412,7.7513462,-0.488936245,0,-9999,-9999,1,-9999,-9999,black
1879,-10.90991165,7.750927611,5.528851986,0,-9999,-9999,1,-9999,-9999,black
1880,-10.90960912,7.750508901,1.422193885,0,-9999,-9999,1,-9999,-9999,black
1881,-10.90930667,7.750090314,0.444817364,0,-9999,-9999,1,-9999,-9999,black
1882,-10.90900418,7.749671613,-0.901481152,0,-9999,-9999,1,-9999,-9999,black
1883,-10.90870167,7.74925282,-4.463844299,0,-9999,-9999,1,-9999,-9999,black
1884,-10.90839932,7.748834281,-0.116410092,0,-9999,-9999,1,-9999,-9999,black
1885,-10.90718009,7.746787712,1.989049077,0,-9999,-9999,1,-9999,-9999,black
1886,-10.90687771,7.746369002,2.539963484,0,-9999,-9999,1,-9999,-9999,black
1887,-10.90657548,7.745950478,-0.361675501,0,-9999,-9999,1,-9999,-9999,black
1888,-10.9062731,7.745531631,2.527142048,0,-9999,-9999,1,-9999,-9999,black
1889,-10.90597092,7.745113081,9.298659325,0,-9999,-9999,1,-9999,-9999,black
1890,-10.90566858,7.744694198,1.53316009,0,-9999,-9999,1,-9999,-9999,black
1891,-10.90536648,7.744275663,-1.982875705,0,-9999,-9999,1,-9999,-9999,black
1892,-10.90506422,7.743856789,5.939746857,0,-9999,-9999,1,-9999,-9999,black
1893,-10.90476205,7.743438,-0.19651325,0,-9999,-9999,1,-9999,-9999,black
1894,-10.90445996,7.743019304,-31.74882126,0,-9999,-9999,1,-9999,-9999,black
1895,-10.9041577,7.742600254,4.93680954,0,-9999,-9999,1,-9999,-9999,black
1896,-10.90385571,7.742181625,3.065327883,0,-9999,-9999,1,-9999,-9999,black
1897,-10.90355378,7.741763043,2.475131512,0,-9999,-9999,1,-9999,-9999,black
1898,-10.90325161,7.741343976,-0.903236449,0,-9999,-9999,1,-9999,-9999,black
1899,-10.90294966,7.740925251,1.503305197,0,-9999,-9999,1,-9999,-9999,black
1900,-10.90264758,7.74050624,-241.4989471,0,-9999,-9999,1,-9999,-9999,black
1901,-10.89177746,7.725420005,-1.45033896,0,-9999,-9999,1,-9999,-9999,black
1902,-10.89147516,7.725001337,-5.038772106,0,-9999,-9999,1,-9999,-9999,black
1903,-10.89117243,7.724581974,2.037369728,0,-9999,-9999,1,-9999,-9999,black
1904,-10.89086986,7.72416298,7.299005032,0,-9999,-9999,1,-9999,-9999,black
1905,-10.89026432,7.723324483,0.032878824,0,-9999,-9999,1,-9999,-9999,black
1906,-10.88996162,7.722905439,25.1258812,0,-9999,-9999,1,-9999,-9999,black
1907,-10.88965877,7.722486151,-1.819682121,0,-9999,-9999,1,-9999,-9999,black
1908,-10.88935596,7.722066972,0.109065659,0,-9999,-9999,1,-9999,-9999,black
1909,-10.88905321,7.721647912,5.629837036,0,-9999,-9999,1,-9999,-9999,black
1910,-10.88875043,7.721228791,-0.091751315,0,-9999,-9999,1,-9999,-9999,black
1911,-10.88844763,7.720809635,2.182109118,0,-9999,-9999,1,-9999,-9999,black
1912,-10.88814483,7.720390423,7.968436718,0,-9999,-9999,1,-9999,-9999,black
1913,-10.88784203,7.719971206,-3.544151068,0,-9999,-9999,1,-9999,-9999,black
1914,-10.8875395,7.719552419,-4.201543808,0,-9999,-9999,1,-9999,-9999,black
1915,-10.88723676,7.719133196,1.905640364,0,-9999,-9999,1,-9999,-9999,black
1916,-10.88693423,7.718714296,0.167511225,0,-9999,-9999,1,-9999,-9999,black
1917,-10.88663156,7.718295076,1.850600719,0,-9999,-9999,1,-9999,-9999,black
1918,-10.88632895,7.717875885,2.186626196,0,-9999,-9999,1,-9999,-9999,black
1919,-10.88602655,7.717456968,3.866183996,0,-9999,-9999,1,-9999,-9999,black
1920,-10.88572406,7.71703779,-3.867797136,0,-9999,-9999,1,-9999,-9999,black
1921,-10.88542175,7.716618814,-5.19607687,0,-9999,-9999,1,-9999,-9999,black
1922,-10.88511933,7.71619952,0.624435425,0,-9999,-9999,1,-9999,-9999,black
1923,-10.88481706,7.715780365,8.717043877,0,-9999,-9999,1,-9999,-9999,black
1924,-10.88451488,7.715361224,4.6022048,0,-9999,-9999,1,-9999,-9999,black
1925,-10.88421269,7.714941947,-3.083621502,0,-9999,-9999,1,-9999,-9999,black
1926,-10.88391071,7.714522937,-0.074177131,0,-9999,-9999,1,-9999,-9999,black
1927,-10.88360863,7.71410364,-0.544371724,0,-9999,-9999,1,-9999,-9999,black
1928,-10.88330661,7.713684347,2.780424833,0,-9999,-9999,1,-9999,-9999,black
1929,-10.88300483,7.713265383,1.647104263,0,-9999,-9999,1,-9999,-9999,black
1930,-10.88270286,7.712846025,2.774510622,0,-9999,-9999,1,-9999,-9999,black
1931,-10.88240115,7.712427039,-2.207305193,0,-9999,-9999,1,-9999,-9999,black
1932,-10.88209926,7.712007668,2.383036852,0,-9999,-9999,1,-9999,-9999,black
1933,-10.88179748,7.711588443,-5.714034081,0,-9999,-9999,1,-9999,-9999,black
1934,-10.88149578,7.711169308,-3.523341894,0,-9999,-9999,1,-9999,-9999,black
1935,-10.88119393,7.710749878,0.567997098,0,-9999,-9999,1,-9999,-9999,black
1936,-10.88089231,7.710330814,7.00867939,0,-9999,-9999,1,-9999,-9999,black
1937,-10.88059056,7.709911505,-59.2080574,0,-9999,-9999,1,-9999,-9999,black
1938,-10.88028877,7.709492097,-0.649139822,0,-9999,-9999,1,-9999,-9999,black
1939,-10.87998706,7.709072844,1.547091842,0,-9999,-9999,1,-9999,-9999,black
1940,-10.87968528,7.708653457,3.334346771,0,-9999,-9999,1,-9999,-9999,black
1941,-10.87938365,7.708234353,-0.31117332,0,-9999,-9999,1,-9999,-9999,black
1942,-10.87908184,7.707814957,2.568406582,0,-9999,-9999,1,-9999,-9999,black
1943,-10.87878003,7.707395575,-0.057764776,0,-9999,-9999,1,-9999,-9999,black
1944,-10.87847832,7.706976419,-0.994318068,0,-9999,-9999,1,-9999,-9999,black
1945,-10.87817646,7.706557035,-0.9611696,0,-9999,-9999,1,-9999,-9999,black
1946,-10.87787472,7.706137919,-8.9060812,0,-9999,-9999,1,-9999,-9999,black
1947,-10.87727078,7.70529905,0.052714337,0,-9999,-9999,1,-9999,-9999,black
1948,-10.8769689,7.704879874,2.799595833,0,-9999,-9999,1,-9999,-9999,black
1949,-10.87636486,7.704041205,3.617179394,0,-9999,-9999,1,-9999,-9999,black
1950,-10.87606268,7.703621654,-0.167069197,0,-9999,-9999,1,-9999,-9999,black
1951,-10.87576054,7.703202241,-17.22291374,0,-9999,-9999,1,-9999,-9999,black
1952,-10.87543606,7.702743204,2.513672113,0,-9999,-9999,1,-9999,-9999,black
1953,-10.87513388,7.702323819,2.052545786,0,-9999,-9999,1,-9999,-9999,black
1954,-10.87483176,7.701904558,4.152122498,0,-9999,-9999,1,-9999,-9999,black
1955,-10.87452955,7.701485204,2.317886114,0,-9999,-9999,1,-9999,-9999,black
1956,-10.87422728,7.701065763,-154.4119263,0,-9999,-9999,1,-9999,-9999,black
1957,-10.87392512,7.700646557,-1.765911579,0,-9999,-9999,1,-9999,-9999,black
1958,-10.87362282,7.700227144,2.224514961,0,-9999,-9999,1,-9999,-9999,black
1959,-10.8733205,7.69980772,4.12363863,0,-9999,-9999,1,-9999,-9999,black
1960,-10.87301831,7.699388552,-2.229578972,0,-9999,-9999,1,-9999,-9999,black
1961,-10.87271591,7.698969035,4.173636436,0,-9999,-9999,1,-9999,-9999,black
1962,-10.87241374,7.698549972,-4.270571709,0,-9999,-9999,1,-9999,-9999,black
1963,-10.87219765,7.698283681,7.213712215,0,-9999,-9999,1,-9999,-9999,black
1964,-10.8718953,7.697864329,1.728796363,0,-9999,-9999,1,-9999,-9999,black
1965,-10.87157509,7.697413283,0.252013981,0,-9999,-9999,1,-9999,-9999,black
1966,-10.87129068,7.697025782,0.345631003,0,-9999,-9999,1,-9999,-9999,black
1967,-10.87098847,7.69660671,-0.594017088,0,-9999,-9999,1,-9999,-9999,black
1968,-10.92812514,7.766932383,3.74252224,0,-9999,-9999,1,-9999,-9999,black
1969,-10.92782297,7.766513827,0.051482856,0,-9999,-9999,1,-9999,-9999,black
1970,-10.92752097,7.766095525,-12.02775383,0,-9999,-9999,1,-9999,-9999,black
1971,-10.92721882,7.765676948,-2.411137581,0,-9999,-9999,1,-9999,-9999,black
1972,-10.92691671,7.765258373,-21.63216972,0,-9999,-9999,1,-9999,-9999,black
1973,-10.92661468,7.764839892,6.152236462,0,-9999,-9999,1,-9999,-9999,black
1974,-10.92631252,7.764421139,-9.245229721,0,-9999,-9999,1,-9999,-9999,black
1975,-10.92601054,7.764002638,-4.98774004,0,-9999,-9999,1,-9999,-9999,black
1976,-10.92570838,7.763583789,-0.754091024,0,-9999,-9999,1,-9999,-9999,black
1977,-10.92540647,7.763165289,3.035784721,0,-9999,-9999,1,-9999,-9999,black
1978,-10.92510433,7.76274636,0.422574997,0,-9999,-9999,1,-9999,-9999,black
1979,-10.92480226,7.762327461,0.439507842,0,-9999,-9999,1,-9999,-9999,black
1980,-10.92450033,7.761908754,3.246404409,0,-9999,-9999,1,-9999,-9999,black
1981,-10.92419821,7.761489672,-1.885221243,0,-9999,-9999,1,-9999,-9999,black
1982,-10.9238962,7.761070707,0.374855816,0,-9999,-9999,1,-9999,-9999,black
1983,-10.92359431,7.760651914,1.929246664,0,-9999,-9999,1,-9999,-9999,black
1984,-10.92329221,7.760232729,2.034163237,0,-9999,-9999,1,-9999,-9999,black
1985,-10.92299025,7.75981375,2.195757866,0,-9999,-9999,1,-9999,-9999,black
1986,-10.92268822,7.759394629,-29.97694969,0,-9999,-9999,1,-9999,-9999,black
1987,-10.92238611,7.758975362,0.49089396,0,-9999,-9999,1,-9999,-9999,black
1988,-10.92208422,7.758556439,-0.581140757,0,-9999,-9999,1,-9999,-9999,black
1989,-10.92178209,7.758137114,3.264654875,0,-9999,-9999,1,-9999,-9999,black
1990,-10.92148015,7.757718125,-22.37143517,0,-9999,-9999,1,-9999,-9999,black
1991,-10.92117806,7.757298874,1.625310898,0,-9999,-9999,1,-9999,-9999,black
1992,-10.92087599,7.756879686,-0.562974811,0,-9999,-9999,1,-9999,-9999,black
1993,-10.92057394,7.756460531,1.907055974,0,-9999,-9999,1,-9999,-9999,black
1994,-10.92027178,7.756041233,9.162754059,0,-9999,-9999,1,-9999,-9999,black
1995,-10.91996977,7.755622223,-0.484755844,0,-9999,-9999,1,-9999,-9999,black
1996,-10.91966758,7.755202961,-0.333592862,0,-9999,-9999,1,-9999,-9999,black
1997,-10.9193654,7.754783751,6.650627136,0,-9999,-9999,1,-9999,-9999,black
1998,-10.91906332,7.754364763,-13.87834072,0,-9999,-9999,1,-9999,-9999,black
1999,-10.91876104,7.753945502,6.823237896,0,-9999,-9999,1,-9999,-9999,black
2000,-10.91845887,7.75352649,2.696269751,0,-9999,-9999,1,-9999,-9999,black
2001,-10.91815657,7.753107339,-1.976952076,0,-9999,-9999,1,-9999,-9999,black
2002,-10.91785421,7.752688163,2.648845673,0,-9999,-9999,1,-9999,-9999,black
2003,-10.917552,7.752269324,-6.286130905,0,-9999,-9999,1,-9999,-9999,black
2004,-10.91724958,7.751850225,3.182863474,0,-9999,-9999,1,-9999,-9999,black
2005,-10.91694732,7.751431482,-3.648953438,0,-9999,-9999,1,-9999,-9999,black
2006,-10.91664481,7.751012383,0.121042356,0,-9999,-9999,1,-9999,-9999,black
2007,-10.91634229,7.750593355,4.934811115,0,-9999,-9999,1,-9999,-9999,black
2008,-10.91603994,7.750174678,-11.15882492,0,-9999,-9999,1,-9999,-9999,black
2009,-10.9157374,7.749755742,1.968501329,0,-9999,-9999,1,-9999,-9999,black
2010,-10.91543499,7.74933707,5.783714771,0,-9999,-9999,1,-9999,-9999,black
2011,-10.91513242,7.748918187,0.192629695,0,-9999,-9999,1,-9999,-9999,black
2012,-10.91482985,7.748499333,-2.054691315,0,-9999,-9999,1,-9999,-9999,black
2013,-10.91452735,7.748080637,-1.471073747,0,-9999,-9999,1,-9999,-9999,black
2014,-10.91422484,7.747661948,-0.826006293,0,-9999,-9999,1,-9999,-9999,black
2015,-10.91392231,7.74724326,3.732115269,0,-9999,-9999,1,-9999,-9999,black
2016,-10.91361973,7.746824486,1.893957734,0,-9999,-9999,1,-9999,-9999,black
2017,-10.9133171,7.74640565,-0.215599969,0,-9999,-9999,1,-9999,-9999,black
2018,-10.91301469,7.745987181,-1.086452723,0,-9999,-9999,1,-9999,-9999,black
2019,-10.9127121,7.745568395,3.106249094,0,-9999,-9999,1,-9999,-9999,black
2020,-10.91240961,7.745149784,9.183009148,0,-9999,-9999,1,-9999,-9999,black
2021,-10.91210705,7.744731026,2.217032671,0,-9999,-9999,1,-9999,-9999,black
2022,-10.91180447,7.74431222,2.048564434,0,-9999,-9999,1,-9999,-9999,black
2023,-10.91150212,7.743893762,0.235794961,0,-9999,-9999,1,-9999,-9999,black
2024,-10.91119961,7.743475013,2.294568777,0,-9999,-9999,1,-9999,-9999,black
2025,-10.91089854,7.743058615,-1.346120954,0,-9999,-9999,1,-9999,-9999,black
2026,-10.909665,7.741087715,0.977479219,27.38,-9999,-9999,1,-9999,-9999,black
2027,-10.90935202,7.740651358,0.721380949,0,-9999,-9999,1,-9999,-9999,black
2028,-10.90904863,7.740230922,0.69919914,0,-9999,-9999,1,-9999,-9999,black
2029,-10.9087329,7.739789866,0.759731233,0,-9999,-9999,1,-9999,-9999,black
2030,-10.90844519,7.739395454,0.506834269,0,-9999,-9999,1,-9999,-9999,black
2031,-10.90814288,7.73897664,-0.554922879,0,-9999,-9999,1,-9999,-9999,black
2032,-10.90784059,7.738557797,7.862981796,0,-9999,-9999,1,-9999,-9999,black
2033,-10.90753848,7.738139219,-0.484174639,0,-9999,-9999,1,-9999,-9999,black
2034,-10.90723629,7.737720433,-0.088596344,0,-9999,-9999,1,-9999,-9999,black
2035,-10.90693421,7.737301781,0.563892782,0,-9999,-9999,1,-9999,-9999,black
2036,-10.90663201,7.736882864,4.630063534,0,-9999,-9999,1,-9999,-9999,black
2037,-10.90632985,7.736463968,-79.98052216,0,-9999,-9999,1,-9999,-9999,black
2038,-10.90602793,7.736045412,-3.88632226,0,-9999,-9999,1,-9999,-9999,black
2039,-10.90572578,7.735626427,0.08764486,0,-9999,-9999,1,-9999,-9999,black
2040,-10.89243617,7.717188037,1.561137438,0,-9999,-9999,1,-9999,-9999,black
2041,-10.89213344,7.716768931,7.402621746,0,-9999,-9999,1,-9999,-9999,black
2042,-10.8918306,7.716349681,3.463623762,0,-9999,-9999,1,-9999,-9999,black
2043,-10.89152797,7.715930795,0.335164696,0,-9999,-9999,1,-9999,-9999,black
2044,-10.89122502,7.715511388,-42.10892105,0,-9999,-9999,1,-9999,-9999,black
2045,-10.89092218,7.715092163,9.431003571,0,-9999,-9999,1,-9999,-9999,black
2046,-10.89061948,7.714673138,-271.8636169,0,-9999,-9999,1,-9999,-9999,black
2047,-10.89031671,7.71425397,3.745734453,0,-9999,-9999,1,-9999,-9999,black
2048,-10.89001412,7.713835071,1.73455596,0,-9999,-9999,1,-9999,-9999,black
2049,-10.88971139,7.713415899,1.48296392,0,-9999,-9999,1,-9999,-9999,black
2050,-10.8894087,7.712996728,7.524036407,0,-9999,-9999,1,-9999,-9999,black
2051,-10.88910618,7.712577788,2.479770184,0,-9999,-9999,1,-9999,-9999,black
2052,-10.88880364,7.712158743,-2.115453482,0,-9999,-9999,1,-9999,-9999,black
2053,-10.88850114,7.711739683,-0.657233059,0,-9999,-9999,1,-9999,-9999,black
2054,-10.88819865,7.711320535,-1.030636191,0,-9999,-9999,1,-9999,-9999,black
2055,-10.88789614,7.71090127,-11.04435921,0,-9999,-9999,1,-9999,-9999,black
2056,-10.88759391,7.710482334,1.839289665,0,-9999,-9999,1,-9999,-9999,black
2057,-10.88729159,7.710063138,-0.009477907,0,-9999,-9999,1,-9999,-9999,black
2058,-10.88698942,7.709644079,1.618884683,0,-9999,-9999,1,-9999,-9999,black
2059,-10.88668717,7.709224735,-0.137910813,0,-9999,-9999,1,-9999,-9999,black
2060,-10.88638501,7.70880545,0.025818076,0,-9999,-9999,1,-9999,-9999,black
2061,-10.88608313,7.708386523,2.539738894,0,-9999,-9999,1,-9999,-9999,black
2062,-10.88578106,7.707967175,-0.105045207,0,-9999,-9999,1,-9999,-9999,black
2063,-10.88547934,7.707548331,0.167428315,0,-9999,-9999,1,-9999,-9999,black
2064,-10.88517728,7.707128845,0.568856895,0,-9999,-9999,1,-9999,-9999,black
2065,-10.88489429,7.706741061,0.954647541,2.83,-9999,-9999,1,-9999,-9999,black
2066,-10.88457365,7.706290471,0.758351505,0,-9999,-9999,1,-9999,-9999,black
2067,-10.88427188,7.705871256,0.733214736,0,-9999,-9999,1,-9999,-9999,black
2068,-10.8839702,7.705452167,3.155061245,0,-9999,-9999,1,-9999,-9999,black
2069,-10.88366841,7.705032832,-1.69209969,0,-9999,-9999,1,-9999,-9999,black
2070,-10.88336665,7.704613524,0.352271497,0,-9999,-9999,1,-9999,-9999,black
2071,-10.883065,7.704194388,2.121186972,0,-9999,-9999,1,-9999,-9999,black
2072,-10.88276333,7.703775174,33.20373154,0,-9999,-9999,1,-9999,-9999,black
2073,-10.88246159,7.703355863,0.68970412,0,-9999,-9999,1,-9999,-9999,black
2074,-10.88215005,7.702920201,0.83915782,0,-9999,-9999,1,-9999,-9999,black
2075,-10.88185801,7.702517056,0.722178519,0,-9999,-9999,1,-9999,-9999,black
2076,-10.8815564,7.702097964,0.695392132,0,-9999,-9999,1,-9999,-9999,black
2077,-10.88122948,7.701636722,0.852743566,0,-9999,-9999,1,-9999,-9999,black
2078,-10.88094887,7.70125269,0.544050694,0,-9999,-9999,1,-9999,-9999,black
2079,-10.88065103,7.700839987,0.704737365,0,-9999,-9999,1,-9999,-9999,black
2080,-10.88033692,7.700400207,0.528864145,0,-9999,-9999,1,-9999,-9999,black
2081,-10.88004741,7.700001488,7.35235405,0,-9999,-9999,1,-9999,-9999,black
2082,-10.87944348,7.699162696,3.479486942,0,-9999,-9999,1,-9999,-9999,black
2083,-10.87883626,7.698318676,0.081698999,0,-9999,-9999,1,-9999,-9999,black
2084,-10.87853742,7.69790468,-1.109995246,0,-9999,-9999,1,-9999,-9999,black
2085,-10.87823525,7.697485203,14.55809212,0,-9999,-9999,1,-9999,-9999,black
2086,-10.87792066,7.697045053,0.918878734,0.28,-9999,-9999,1,-9999,-9999,black
2087,-10.877608,7.69660818,-45.17375565,0,-9999,-9999,1,-9999,-9999,black
2088,-10.87730581,7.696188804,-0.936191976,0,-9999,-9999,1,-9999,-9999,black
2089,-10.87700372,7.695769632,-0.448527455,0,-9999,-9999,1,-9999,-9999,black
2090,-10.87670138,7.695350081,1.468956828,0,-9999,-9999,1,-9999,-9999,black
2091,-10.87639919,7.694930808,28.84282112,0,-9999,-9999,1,-9999,-9999,black
2092,-10.9327974,7.759200254,4.295014858,0,-9999,-9999,1,-9999,-9999,black
2093,-10.93249496,7.758781766,-0.128912047,0,-9999,-9999,1,-9999,-9999,black
2094,-10.93219234,7.758363017,18.82582664,0,-9999,-9999,1,-9999,-9999,black
2095,-10.93188986,7.757944488,-0.14060621,0,-9999,-9999,1,-9999,-9999,black
2096,-10.93158722,7.757525734,1.883511782,0,-9999,-9999,1,-9999,-9999,black
2097,-10.93128487,7.757107398,2.816461325,0,-9999,-9999,1,-9999,-9999,black
2098,-10.93098215,7.756688489,0.216256529,0,-9999,-9999,1,-9999,-9999,black
2099,-10.93067948,7.756269652,2.317552805,0,-9999,-9999,1,-9999,-9999,black
2100,-10.93037696,7.755851017,3.146409035,0,-9999,-9999,1,-9999,-9999,black
2101,-10.93007444,7.755432345,4.290414333,0,-9999,-9999,1,-9999,-9999,black
2102,-10.92977189,7.755013612,2.32587266,0,-9999,-9999,1,-9999,-9999,black
2103,-10.92946952,7.754595095,6.197259903,0,-9999,-9999,1,-9999,-9999,black
2104,-10.92916705,7.75417639,0.391907245,0,-9999,-9999,1,-9999,-9999,black
2105,-10.92886471,7.753757815,-1.220064402,0,-9999,-9999,1,-9999,-9999,black
2106,-10.92856228,7.753339063,2.312670708,0,-9999,-9999,1,-9999,-9999,black
2107,-10.92825999,7.752920458,2.16417098,0,-9999,-9999,1,-9999,-9999,black
2108,-10.92795767,7.752501752,2.084399223,0,-9999,-9999,1,-9999,-9999,black
2109,-10.9275041,7.751857075,0.964951396,31.71,-9999,-9999,1,-9999,-9999,black
2110,-10.92722165,7.751467943,0.985401928,21.95,-9999,-9999,1,-9999,-9999,black
2111,-10.92691486,7.751042382,0.988177896,18.85,-9999,-9999,1,-9999,-9999,black
2112,-10.92662917,7.750648301,0.986571312,22.39,-9999,-9999,1,-9999,-9999,black
2113,-10.9262627,7.750133507,0.972004473,51.34,-9999,-9999,1,-9999,-9999,black
2114,-10.92595094,7.749700377,0.97068435,10.17,-9999,-9999,1,-9999,-9999,black
2115,-10.92561685,7.749233839,0.972414434,16.22,-9999,-9999,1,-9999,-9999,black
2116,-10.92532311,7.748827526,0.975943208,25.65,-9999,-9999,1,-9999,-9999,black
2117,-10.92503247,7.7484258,-1.286970735,0,-9999,-9999,1,-9999,-9999,black
2118,-10.92473038,7.748006913,-1.726368666,0,-9999,-9999,1,-9999,-9999,black
2119,-10.92442844,7.747588193,3.756861448,0,-9999,-9999,1,-9999,-9999,black
2120,-10.92412642,7.747169325,0.305292755,0,-9999,-9999,1,-9999,-9999,black
2121,-10.92382422,7.746750137,0.364753395,0,-9999,-9999,1,-9999,-9999,black
2122,-10.92352254,7.746331664,-3.649150848,0,-9999,-9999,1,-9999,-9999,black
2123,-10.92322051,7.745912641,7.286952496,0,-9999,-9999,1,-9999,-9999,black
2124,-10.9229186,7.745493737,-4.145885468,0,-9999,-9999,1,-9999,-9999,black
2125,-10.92261671,7.745074842,-8.630990982,0,-9999,-9999,1,-9999,-9999,black
2126,-10.92231487,7.744655965,0.255872339,0,-9999,-9999,1,-9999,-9999,black
2127,-10.92198211,7.744190862,0.878216743,0,-9999,-9999,1,-9999,-9999,black
2128,-10.9217113,7.743818247,0.675005436,0,-9999,-9999,1,-9999,-9999,black
2129,-10.92140952,7.743399329,0.480155319,0,-9999,-9999,1,-9999,-9999,black
2130,-10.92110771,7.74298033,0.134855151,0,-9999,-9999,1,-9999,-9999,black
2131,-10.92077498,7.742515113,0.914854705,0,-9999,-9999,1,-9999,-9999,black
2132,-10.9205042,7.742142398,-0.385261953,0,-9999,-9999,1,-9999,-9999,black
2133,-10.92018345,7.741695027,0.978071332,40.06,-9999,-9999,1,-9999,-9999,black
2134,-10.91990073,7.741304436,2.058985233,0,-9999,-9999,1,-9999,-9999,black
2135,-10.91954999,7.740812246,0.957241058,14.72,-9999,-9999,1,-9999,-9999,black
2136,-10.91923665,7.740375911,0.29856807,0,-9999,-9999,1,-9999,-9999,black
2137,-10.9189348,7.739956718,-10.66601944,0,-9999,-9999,1,-9999,-9999,black
2138,-10.91863306,7.739537723,2.516566038,0,-9999,-9999,1,-9999,-9999,black
2139,-10.91833141,7.739118852,4.089232922,0,-9999,-9999,1,-9999,-9999,black
2140,-10.91802948,7.738699598,19.4479847,0,-9999,-9999,1,-9999,-9999,black
2141,-10.91772777,7.738280709,-0.159710586,0,-9999,-9999,1,-9999,-9999,black
2142,-10.9174258,7.737861441,3.312905788,0,-9999,-9999,1,-9999,-9999,black
2143,-10.91712386,7.73744226,0.572482347,0,-9999,-9999,1,-9999,-9999,black
2144,-10.91682195,7.737023181,-0.198815718,0,-9999,-9999,1,-9999,-9999,black
2145,-10.9165199,7.736603927,13.45431328,0,-9999,-9999,1,-9999,-9999,black
2146,-10.91617978,7.736127873,0.950835466,19.32,-9999,-9999,1,-9999,-9999,black
2147,-10.91588241,7.735715717,0.976272225,23.4,-9999,-9999,1,-9999,-9999,black
2148,-10.91558475,7.735303209,0.97860992,29.28,-9999,-9999,1,-9999,-9999,black
2149,-10.91529001,7.734895132,0.982317805,4.67,-9999,-9999,1,-9999,-9999,black
2150,-10.91496046,7.734435135,-0.138619885,0,-9999,-9999,1,-9999,-9999,black
2151,-10.91465816,7.734015925,3.817109346,0,-9999,-9999,1,-9999,-9999,black
2152,-10.91435591,7.73359688,-0.174938574,0,-9999,-9999,1,-9999,-9999,black
2153,-10.91405352,7.733177726,-0.22670427,0,-9999,-9999,1,-9999,-9999,black
2154,-10.91375113,7.732758669,5.853403091,0,-9999,-9999,1,-9999,-9999,black
2155,-10.91344862,7.732339534,3.470731497,0,-9999,-9999,1,-9999,-9999,black
2156,-10.91314604,7.73192039,3.518936872,0,-9999,-9999,1,-9999,-9999,black
2157,-10.91284342,7.731501261,4.043602467,0,-9999,-9999,1,-9999,-9999,black
2158,-10.91254068,7.731082026,-1.665706277,0,-9999,-9999,1,-9999,-9999,black
2159,-10.91223781,7.73066267,-0.488983959,0,-9999,-9999,1,-9999,-9999,black
2160,-10.91193486,7.730243254,-0.32998693,0,-9999,-9999,1,-9999,-9999,black
2161,-10.91163233,7.7298245,1.538647056,0,-9999,-9999,1,-9999,-9999,black
2162,-10.91132955,7.729405415,-330.9627075,0,-9999,-9999,1,-9999,-9999,black
2163,-10.91102683,7.728986446,0.108197145,0,-9999,-9999,1,-9999,-9999,black
